PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_Q,Embarked_S,FamilySize,FarePerPerson,AgeClass,LogFare,AgeGroup
201,0,1,-0.10463740114712752,0,0,-0.5111679285810251,True,False,True,1,-0.5111679285810251,-0.10463740114712752,0.4128828144951989,Middle
202,0,1,-0.10463740114712752,8,2,0.9017647699613317,True,False,True,11,0.08197861545103015,-0.10463740114712752,0.6427822813756082,Middle
203,0,1,0.35646165878061953,0,0,-0.581854563268135,True,False,True,1,-0.581854563268135,0.35646165878061953,0.458597932924834,Middle
204,0,1,1.2402348569754682,0,0,-0.5646970191586081,True,False,False,1,-0.5646970191586081,1.2402348569754682,0.4476922072678882,Middle
205,1,1,-0.8731358343600393,0,0,-0.5452853709271769,True,False,True,1,-0.5452853709271769,-0.8731358343600393,0.4352085993953696,Young
206,0,1,-2.1027333275006983,0,1,-0.48852100564435524,False,False,True,2,-0.24426050282217762,-2.1027333275006983,0.39778301332867644,Young
207,0,1,0.20276197213803718,1,0,-0.3617570603754636,True,False,True,2,-0.1808785301877318,0.20276197213803718,0.3087758220491595,Middle
208,1,1,-0.2583370877897099,0,0,-0.29263982803627664,True,False,False,1,-0.29263982803627664,-0.2583370877897099,0.25668650571629414,Young
209,1,1,-1.0268355210026217,0,0,-0.5523441521022427,False,True,False,1,-0.5523441521022427,-1.0268355210026217,0.4397661446672451,Young
210,1,3,0.8175607187083667,0,0,-0.005288611034635832,True,False,False,1,-0.005288611034635832,2.4526821561250998,0.0052746754429874735,Middle
211,0,1,-0.41203677443229225,0,0,-0.5688146415107299,True,False,True,1,-0.5688146415107299,-0.41203677443229225,0.4503203287929152,Young
212,1,2,0.4333115021019107,0,0,-0.2405813168701657,False,False,True,1,-0.2405813168701657,0.8666230042038214,0.2155800736902693,Middle
213,0,1,-0.5657364610748746,0,0,-0.5641087873940193,True,False,True,1,-0.5641087873940193,-0.5657364610748746,0.44731619686143376,Young
214,0,2,0.04906228549545483,0,0,-0.4288154815385896,True,False,True,1,-0.4288154815385896,0.09812457099090965,0.3568457664247534,Middle
215,0,1,-0.10463740114712752,1,0,-0.5523441521022427,True,True,False,2,-0.2761720760511214,-0.10463740114712752,0.4397661446672451,Middle
216,1,3,0.12591212881674602,1,0,1.9305821262271863,False,False,False,2,0.9652910631135931,0.37773638645023805,1.0752010811883748,Middle
217,1,1,-0.1814872444684187,0,0,-0.548226529750121,False,False,True,1,-0.548226529750121,-0.1814872444684187,0.4371101015091958,Middle
218,0,2,0.9712604053509489,1,0,-0.09940569336884779,True,False,True,2,-0.049702846684423894,1.9425208107018979,0.09476975504557443,Middle
219,1,3,0.20276197213803718,0,0,1.060392053454471,False,False,False,1,1.060392053454471,0.6082859164141116,0.722896281904375,Middle
220,0,2,0.04906228549545483,0,0,-0.4876386579974721,True,False,True,1,-0.4876386579974721,0.09812457099090965,0.3971900695538421,Middle
221,1,1,-1.0268355210026217,0,0,-0.5452853709271769,True,False,True,1,-0.5452853709271769,-1.0268355210026217,0.4352085993953696,Young
222,0,2,-0.1814872444684187,0,0,-0.4288154815385896,True,False,True,1,-0.4288154815385896,-0.3629744889368374,0.3568457664247534,Middle
223,0,1,1.6629089952425695,0,0,-0.5452853709271769,True,False,True,1,-0.5452853709271769,1.6629089952425695,0.4352085993953696,Middle
224,0,1,-0.10463740114712752,0,0,-0.5489135844511608,True,False,True,1,-0.5489135844511608,-0.10463740114712752,0.4375537719193007,Middle
225,1,3,0.6638610320657843,1,0,1.3829383533949904,True,False,True,2,0.6914691766974952,1.9915830961973529,0.868334328455505,Middle
226,0,1,-0.5657364610748746,0,0,-0.5146973191685581,True,False,True,1,-0.5146973191685581,-0.5657364610748746,0.41521562967310166,Young
227,1,2,-0.7962859910387481,0,0,-0.4876386579974721,True,False,True,1,-0.4876386579974721,-1.5925719820774962,0.3971900695538421,Young
228,0,1,-0.6810112260568114,0,0,-0.5641087873940193,True,False,True,1,-0.5641087873940193,-0.6810112260568114,0.44731619686143376,Young
229,0,2,-0.8731358343600393,0,0,-0.4288154815385896,True,False,True,1,-0.4288154815385896,-1.7462716687200786,0.3568457664247534,Young
230,0,1,-0.10463740114712752,3,1,-0.1354831239546096,False,False,True,5,-0.027096624790921918,-0.10463740114712752,0.12705822023780516,Middle
231,1,3,0.4333115021019107,1,0,1.229409862837307,False,False,True,2,0.6147049314186535,1.2999345063057322,0.8017369149509094,Middle
232,0,1,-0.027787557825836348,0,0,-0.551755920337654,True,False,True,1,-0.551755920337654,-0.027787557825836348,0.4393871415694695,Middle
233,0,2,2.277707741812899,0,0,-0.4170508462468131,True,False,True,1,-0.4170508462468131,4.555415483625798,0.3485778430900369,Old
234,1,1,-1.8721837975368247,4,2,0.003828981316490934,False,False,True,7,0.0005469973309272763,-1.8721837975368247,0.0038216694263137245,Young
235,0,2,-0.41203677443229225,0,0,-0.4876386579974721,True,False,True,1,-0.4876386579974721,-0.8240735488645845,0.3971900695538421,Young
236,0,1,-0.10463740114712752,0,0,-0.5570500062189534,False,False,True,1,-0.5570500062189534,-0.10463740114712752,0.44279300936820354,Middle
237,0,2,1.1249600919935314,1,0,-0.12293496395240078,True,False,True,2,-0.06146748197620039,2.249920183987063,0.1159457613031619,Middle
238,1,2,-1.6416342675729512,0,2,-0.11705264630651252,False,False,True,3,-0.03901754876883751,-3.2832685351459023,0.11069365085330526,Young
239,0,2,-0.7962859910387481,0,0,-0.4876386579974721,True,False,True,1,-0.4876386579974721,-1.5925719820774962,0.3971900695538421,Young
240,0,2,0.27961181545932834,0,0,-0.4458742027116655,True,False,True,1,-0.4458742027116655,0.5592236309186567,0.36871412321055014,Middle
241,0,1,-0.10463740114712752,1,0,-0.3945992162559869,False,False,False,2,-0.19729960812799344,-0.10463740114712752,0.3326070738198075,Middle
242,1,1,-0.10463740114712752,1,0,-0.36999230507970715,False,True,False,2,-0.18499615253985358,-0.10463740114712752,0.3148051230941189,Middle
243,0,2,-0.027787557825836348,0,0,-0.4876386579974721,True,False,True,1,-0.4876386579974721,-0.055575115651672696,0.3971900695538421,Middle
244,0,1,-0.5657364610748746,0,0,-0.5670499462169634,True,False,True,1,-0.5670499462169634,-0.5657364610748746,0.4491948366482889,Young
245,0,1,0.04906228549545483,0,0,-0.5646970191586081,True,False,False,1,-0.5646970191586081,0.04906228549545483,0.4476922072678882,Middle
246,0,3,1.1249600919935314,2,0,1.3829383533949904,True,True,False,3,0.46097945113166344,3.374880275980594,0.868334328455505,Middle
247,0,1,-0.33518693111100106,0,0,-0.551755920337654,False,False,True,1,-0.551755920337654,-0.33518693111100106,0.4393871415694695,Young
248,1,2,-0.41203677443229225,0,2,-0.3935215756632601,False,False,True,3,-0.13117385855442004,-0.8240735488645845,0.3318340508937468,Young
249,1,3,0.5870111887444931,1,1,0.501865992977382,True,False,True,3,0.167288664325794,1.7610335662334793,0.40670833030534936,Middle
250,0,2,1.893458525206443,1,0,-0.12293496395240078,True,False,True,2,-0.06146748197620039,3.786917050412886,0.1159457613031619,Old
251,0,1,-0.10463740114712752,0,0,-0.5641087873940193,True,False,True,1,-0.5641087873940193,-0.10463740114712752,0.44731619686143376,Middle
252,0,1,-0.027787557825836348,1,1,-0.48852100564435524,False,False,True,3,-0.16284033521478508,-0.027787557825836348,0.39778301332867644,Middle
253,0,3,2.5082572717767726,0,0,-0.10999386513144661,True,False,True,1,-0.10999386513144661,7.524771815330318,0.1043544884003627,Old
254,0,1,0.04906228549545483,1,0,-0.3558747427295753,True,False,True,2,-0.17793737136478766,0.04906228549545483,0.3044468126332835,Middle
255,0,1,0.8944105620296577,0,2,-0.2591106174547137,False,False,True,3,-0.0863702058182379,0.8944105620296577,0.23040561256459152,Middle
256,1,1,-0.027787557825836348,0,2,-0.3759734456620463,False,False,False,3,-0.12532448188734877,-0.027787557825836348,0.3191614411142169,Middle
257,1,3,-0.10463740114712752,0,0,1.1288222310926181,False,False,False,1,1.1288222310926181,-0.3139122034413826,0.7555688836428883,Middle
258,1,3,0.04906228549545483,0,0,1.3005859063525549,False,False,True,1,1.3005859063525549,0.14718685648636448,0.8331638323863126,Middle
259,1,3,0.4333115021019107,0,0,5.124238728242953,False,False,False,1,5.124238728242953,1.2999345063057322,1.8122544594397831,Middle
260,1,2,1.5860591519212783,0,1,-0.12293496395240078,False,False,True,2,-0.06146748197620039,3.1721183038425567,0.1159457613031619,Middle
261,0,1,-0.10463740114712752,0,0,-0.5523441521022427,True,True,False,1,-0.5523441521022427,-0.10463740114712752,0.4397661446672451,Middle
262,1,1,-2.025883484179407,4,2,0.003828981316490934,True,False,True,7,0.0005469973309272763,-2.025883484179407,0.0038216694263137245,Young
263,0,3,1.7397588385638607,1,1,1.139410402855217,True,False,True,3,0.37980346761840567,5.219276515691583,0.7605302783886898,Middle
264,0,3,0.8175607187083667,0,0,-0.7346959991247785,True,False,True,1,-0.7346959991247785,2.4526821561250998,0.5508321814038142,Middle
265,0,1,-0.10463740114712752,0,0,-0.5523441521022427,False,True,False,1,-0.5523441521022427,-0.10463740114712752,0.4397661446672451,Middle
266,0,2,0.5101613454232019,0,0,-0.4876386579974721,True,False,True,1,-0.4876386579974721,1.0203226908464038,0.3971900695538421,Middle
267,0,1,-1.0268355210026217,4,1,0.19912192715998075,True,False,True,6,0.03318698785999679,-1.0268355210026217,0.1815895615841356,Young
268,1,1,-0.33518693111100106,1,0,-0.551755920337654,True,False,True,2,-0.275877960168827,-0.33518693111100106,0.4393871415694695,Young
269,1,3,2.200857898491608,0,1,2.876164687803722,False,False,True,2,1.438082343901861,6.602573695474824,1.3548461822393303,Old
270,1,3,0.4333115021019107,0,0,2.456656616715439,False,False,True,1,2.456656616715439,1.2999345063057322,1.2403018261579442,Middle
271,0,3,-0.10463740114712752,0,0,-0.005288611034635832,True,False,True,1,-0.005288611034635832,-0.3139122034413826,0.0052746754429874735,Middle
272,1,1,-0.33518693111100106,0,0,-0.7346959991247785,True,False,True,1,-0.7346959991247785,-0.33518693111100106,0.5508321814038142,Young
273,1,2,0.8944105620296577,0,1,-0.2758752227454952,False,False,True,2,-0.1379376113727476,1.7888211240593155,0.24363239232404782,Middle
274,0,3,0.5870111887444931,0,1,-0.03587666279325473,True,False,False,2,-0.017938331396627365,1.7610335662334793,0.035248085392253686,Middle
275,1,1,-0.10463740114712752,0,0,-0.5523441521022427,False,True,False,1,-0.5523441521022427,-0.10463740114712752,0.4397661446672451,Middle
276,1,3,2.585107115098064,1,0,1.0996059358090202,False,False,True,2,0.5498029679045101,7.755321345294192,0.7417496775062332,Old
277,0,1,1.2018099353148226,0,0,-0.5523441521022427,False,False,True,1,-0.5523441521022427,1.2018099353148226,0.4397661446672451,Middle
278,0,2,-0.10463740114712752,0,0,-0.7346959991247785,True,False,True,1,-0.7346959991247785,-0.20927480229425505,0.5508321814038142,Middle
279,0,1,-1.7184841108942424,4,1,-0.04940599337879768,True,True,False,6,-0.008234332229799614,-1.7184841108942424,0.0482242834975402,Young
280,1,1,0.4333115021019107,1,1,-0.2582282698078304,False,False,True,3,-0.08607608993594347,0.4333115021019107,0.22970459635459156,Middle
281,0,1,2.738806801740646,0,0,-0.5523441521022427,True,True,False,1,-0.5523441521022427,2.738806801740646,0.4397661446672451,Old
282,0,1,-0.10463740114712752,0,0,-0.5498924021074366,True,False,True,1,-0.5498924021074366,-0.10463740114712752,0.4381855105264125,Middle
283,0,1,-1.0268355210026217,0,0,-0.5111679285810251,True,False,True,1,-0.5111679285810251,-1.0268355210026217,0.4128828144951989,Young
284,1,1,-0.7962859910387481,0,0,-0.5452853709271769,True,False,True,1,-0.5452853709271769,-0.7962859910387481,0.4352085993953696,Young
285,0,3,-0.10463740114712752,0,0,-0.12293496395240078,True,False,True,1,-0.12293496395240078,-0.3139122034413826,0.1159457613031619,Middle
286,0,1,0.27961181545932834,0,0,-0.5308736926947507,True,False,False,1,-0.5308736926947507,0.27961181545932834,0.4258386133994499,Middle
287,1,1,0.04906228549545483,0,0,-0.5111679285810251,True,False,True,1,-0.5111679285810251,0.04906228549545483,0.4128828144951989,Middle
288,0,1,-0.5657364610748746,0,0,-0.5489135844511608,True,False,True,1,-0.5489135844511608,-0.5657364610748746,0.4375537719193007,Young
289,1,2,0.9712604053509489,0,0,-0.4288154815385896,True,False,True,1,-0.4288154815385896,1.9425208107018979,0.3568457664247534,Middle
290,1,1,-0.5657364610748746,0,0,-0.5523441521022427,False,True,False,1,-0.5523441521022427,-0.5657364610748746,0.4397661446672451,Young
291,1,3,-0.2583370877897099,0,0,1.1205869863883744,False,False,True,1,1.1205869863883744,-0.7750112633691296,0.7516929307314997,Young
292,1,3,-0.7962859910387481,1,0,1.4083311422087608,False,False,False,2,0.7041655711043804,-2.3888579731162443,0.8789340355204612,Young
293,0,2,0.5101613454232019,0,0,-0.4317566403615337,True,False,False,1,-0.4317566403615337,1.0203226908464038,0.35890211021474566,Middle
294,0,1,-0.41203677443229225,0,0,-0.5264619544603346,False,False,True,1,-0.5264619544603346,-0.41203677443229225,0.4229526095021404,Young
295,0,1,-0.41203677443229225,0,0,-0.5489135844511608,True,False,True,1,-0.5489135844511608,-0.41203677443229225,0.4375537719193007,Young
296,0,3,-0.10463740114712752,0,0,-0.08244579513222278,True,False,False,1,-0.08244579513222278,-0.3139122034413826,0.07922310585991768,Middle
297,0,1,-0.45046169609293785,0,0,-0.5645981962221572,True,False,False,1,-0.5645981962221572,-0.45046169609293785,0.44762904739981435,Young
298,0,3,-2.1027333275006983,1,2,2.831164957812677,False,False,True,4,0.7077912394531692,-6.308199982502095,1.3431689234740185,Young
299,1,3,-0.10463740114712752,0,0,-0.017053246326412325,True,False,True,1,-0.017053246326412325,-0.3139122034413826,0.016909471965706538,Middle
300,1,3,1.5860591519212783,0,1,5.089287879132724,False,False,False,2,2.544643939566362,4.758177455763835,1.8065311420657018,Middle
301,1,1,-0.10463740114712752,0,0,-0.5523441521022427,False,True,False,1,-0.5523441521022427,-0.10463740114712752,0.4397661446672451,Middle
302,1,1,-0.10463740114712752,2,0,-0.1876404580571715,True,True,False,3,-0.0625468193523905,-0.10463740114712752,0.17196853040127313,Middle
303,0,1,-0.7962859910387481,0,0,-0.7346959991247785,True,False,True,1,-0.7346959991247785,-0.7962859910387481,0.5508321814038142,Young
304,1,2,-0.10463740114712752,0,0,-0.4441095074178991,False,True,False,1,-0.4441095074178991,-0.20927480229425505,0.36749287375719814,Middle
305,0,1,-0.10463740114712752,0,0,-0.5452853709271769,True,False,True,1,-0.5452853709271769,-0.10463740114712752,0.4352085993953696,Middle
306,1,3,-2.1857311582876924,1,2,2.831164957812677,True,False,True,4,0.7077912394531692,-6.557193474863077,1.3431689234740185,Young
307,1,3,-0.10463740114712752,0,0,1.8743071697725027,False,False,False,1,1.8743071697725027,-0.3139122034413826,1.0558116607809453,Middle
308,1,3,-0.9499856776813305,1,0,1.827641567424142,False,False,False,2,0.913820783712071,-2.8499570330439914,1.0394429958092906,Young
309,0,2,0.04906228549545483,1,0,-0.16999350511950675,True,False,False,2,-0.08499675255975338,0.09812457099090965,0.15699819761434813,Middle
310,1,3,0.04906228549545483,0,0,0.6048065517804263,False,False,False,1,0.6048065517804263,0.14718685648636448,0.4730032208321219,Middle
311,1,3,-0.41203677443229225,0,0,1.2219581428434958,False,False,False,1,1.2219581428434958,-1.2361103232968769,0.798388853435821,Young
312,1,3,-0.8731358343600393,2,2,5.124238728242953,False,False,False,5,1.0248477456485907,-2.619407503080118,1.8122544594397831,Young
313,0,2,-0.2583370877897099,1,1,-0.12293496395240078,False,False,True,3,-0.040978321317466926,-0.5166741755794197,0.1159457613031619,Young
314,0,1,-0.10463740114712752,0,0,-0.5489135844511608,True,False,True,1,-0.5489135844511608,-0.10463740114712752,0.4375537719193007,Middle
315,0,2,1.0481102486722402,1,1,-0.11705264630651252,True,False,True,3,-0.03901754876883751,2.0962204973444805,0.11069365085330526,Middle
316,1,1,-0.2583370877897099,0,0,-0.5498924021074366,False,False,True,1,-0.5498924021074366,-0.2583370877897099,0.4381855105264125,Young
317,1,2,-0.41203677443229225,1,0,-0.12293496395240078,False,False,True,2,-0.06146748197620039,-0.8240735488645845,0.1159457613031619,Young
318,0,2,1.893458525206443,0,0,-0.40528621095503664,True,False,True,1,-0.40528621095503664,3.786917050412886,0.3402409909046704,Old
319,1,3,0.12591212881674602,0,2,3.144497195392677,False,False,True,3,1.048165731797559,0.37773638645023805,1.4217814773433823,Middle
320,1,3,0.8175607187083667,1,1,2.4299908943630983,False,False,False,3,0.8099969647876994,2.4526821561250998,1.2325576064696888,Middle
321,0,1,-0.5657364610748746,0,0,-0.5641087873940193,True,False,True,1,-0.5641087873940193,-0.5657364610748746,0.44731619686143376,Young
322,0,1,-0.1814872444684187,0,0,-0.5489135844511608,True,False,True,1,-0.5489135844511608,-0.1814872444684187,0.4375537719193007,Middle
323,1,2,0.04906228549545483,0,0,-0.4441095074178991,False,True,False,1,-0.4441095074178991,0.09812457099090965,0.36749287375719814,Middle
324,1,2,-0.5657364610748746,1,1,-0.052347152201741805,False,False,True,3,-0.017449050733913934,-1.1314729221497493,0.05102305246714658,Young
325,0,1,-0.10463740114712752,8,2,0.9017647699613317,True,False,True,11,0.08197861545103015,-0.10463740114712752,0.6427822813756082,Middle
326,1,3,0.5101613454232019,0,0,2.456656616715439,False,False,False,1,2.456656616715439,1.5304840362696057,1.2403018261579442,Middle
327,0,1,2.4314074284554814,0,0,-0.5879321738598666,True,False,True,1,-0.5879321738598666,2.4314074284554814,0.4624326502376275,Old
328,1,2,0.5101613454232019,0,0,-0.4288154815385896,False,False,True,1,-0.4288154815385896,1.0203226908464038,0.3568457664247534,Middle
329,1,1,0.12591212881674602,1,1,-0.2517577203973534,False,False,True,3,-0.08391924013245113,0.12591212881674602,0.22454873989202334,Middle
330,1,3,-1.0268355210026217,0,1,0.6295122858931569,False,False,False,2,0.31475614294657844,-3.080506563007865,0.48828075893760337,Young
331,1,1,-0.10463740114712752,2,0,-0.1876404580571715,False,True,False,3,-0.0625468193523905,-0.10463740114712752,0.17196853040127313,Middle
332,0,3,1.2402348569754682,0,0,-0.0641117874935183,True,False,True,1,-0.0641117874935183,3.7207045709264044,0.06214044883443443,Middle
333,0,3,0.6638610320657843,0,1,2.876164687803722,True,False,True,2,1.438082343901861,1.9915830961973529,1.3548461822393303,Middle
334,0,1,-1.0268355210026217,2,0,-0.3111691286208247,True,False,True,3,-0.10372304287360823,-1.0268355210026217,0.27091920379937073,Young
335,1,3,-0.10463740114712752,1,0,2.4099910143670784,False,False,True,2,1.2049955071835392,-0.3139122034413826,1.2267096562089854,Middle
336,0,1,-0.10463740114712752,0,0,-0.5489135844511608,True,False,True,1,-0.5489135844511608,-0.10463740114712752,0.4375537719193007,Middle
337,0,3,-0.027787557825836348,1,0,0.8323534217398503,True,False,True,2,0.41617671086992514,-0.08336267347750904,0.6056011634429406,Middle
338,1,3,0.8944105620296577,0,0,2.4299908943630983,False,False,False,1,2.4299908943630983,2.6832316860889733,1.2325576064696888,Middle
339,1,1,1.2018099353148226,0,0,-0.5452853709271769,True,False,True,1,-0.5452853709271769,1.2018099353148226,0.4352085993953696,Middle
340,0,3,1.2018099353148226,0,0,0.10059310659135261,True,False,True,1,0.10059310659135261,3.6054298059444676,0.09584922230512842,Middle
341,1,2,-2.1027333275006983,1,1,-0.12293496395240078,True,False,True,3,-0.040978321317466926,-4.205466655001397,0.1159457613031619,Young
342,1,3,-0.41203677443229225,3,2,5.124238728242953,False,False,True,6,0.8540397880404922,-1.2361103232968769,1.8122544594397831,Young
343,0,2,-0.10463740114712752,0,0,-0.4288154815385896,True,False,True,1,-0.4288154815385896,-0.20927480229425505,0.3568457664247534,Middle
344,0,2,-0.33518693111100106,0,0,-0.4288154815385896,True,False,True,1,-0.4288154815385896,-0.6703738622220021,0.3568457664247534,Young
345,0,2,0.5101613454232019,0,0,-0.4288154815385896,True,False,True,1,-0.4288154815385896,1.0203226908464038,0.3568457664247534,Middle
346,1,2,-0.41203677443229225,0,0,-0.4288154815385896,False,False,True,1,-0.4288154815385896,-0.8240735488645845,0.3568457664247534,Young
347,1,2,0.8175607187083667,0,0,-0.4288154815385896,False,False,True,1,-0.4288154815385896,1.6351214374167333,0.3568457664247534,Middle
348,1,1,-0.10463740114712752,1,0,-0.3558747427295753,False,False,True,2,-0.17793737136478766,-0.10463740114712752,0.3044468126332835,Middle
349,1,1,-2.025883484179407,1,1,-0.36058059684628596,True,False,True,3,-0.12019353228209533,-2.025883484179407,0.30791151809384837,Young
350,0,1,0.9712604053509489,0,0,-0.5308736926947507,True,False,True,1,-0.5308736926947507,0.9712604053509489,0.4258386133994499,Middle
351,0,1,-0.48888661775358344,0,0,-0.5176384779915022,True,False,True,1,-0.5176384779915022,-0.48888661775358344,0.41715549381876443,Young
352,0,3,-0.10463740114712752,0,0,0.08882847129957612,True,False,True,1,0.08882847129957612,-0.3139122034413826,0.08510232125972167,Middle
353,0,1,-1.1036853643239128,1,1,-0.5645981962221572,True,False,False,3,-0.1881993987407191,-1.1036853643239128,0.44762904739981435,Young
354,0,1,-0.33518693111100106,1,0,-0.3158749827375353,True,False,True,2,-0.15793749136876764,-0.33518693111100106,0.2745018304707313,Young
355,0,1,-0.10463740114712752,0,0,-0.5646970191586081,True,False,False,1,-0.5646970191586081,-0.10463740114712752,0.4476922072678882,Middle
356,0,1,-0.10463740114712752,0,0,-0.5111679285810251,True,False,True,1,-0.5111679285810251,-0.10463740114712752,0.4128828144951989,Middle
357,1,3,-0.5657364610748746,0,1,0.5594138829706359,False,False,True,2,0.27970694148531794,-1.697209383224624,0.4443100346180245,Young
358,0,2,0.6638610320657843,0,0,-0.4288154815385896,False,False,True,1,-0.4288154815385896,1.3277220641315686,0.3568457664247534,Middle
359,1,1,-0.10463740114712752,0,0,-0.5493041703428477,False,True,False,1,-0.5493041703428477,-0.10463740114712752,0.4378059077758923,Middle
360,1,1,-0.10463740114712752,0,0,-0.5493041703428477,False,True,False,1,-0.5493041703428477,-0.10463740114712752,0.4378059077758923,Middle
361,0,1,0.8175607187083667,1,4,-0.07822934984365013,True,False,True,6,-0.013038224973941687,0.8175607187083667,0.07532020481468296,Middle
362,0,2,-0.027787557825836348,1,0,-0.08244579513222278,True,False,False,2,-0.04122289756611139,-0.055575115651672696,0.07922310585991768,Middle
363,0,1,1.2018099353148226,0,1,-0.3945992162559869,False,False,False,2,-0.19729960812799344,1.2018099353148226,0.3326070738198075,Middle
364,0,1,0.4333115021019107,0,0,-0.5688146415107299,True,False,True,1,-0.5688146415107299,0.4333115021019107,0.4503203287929152,Middle
365,0,1,-0.10463740114712752,1,0,-0.36999230507970715,True,True,False,2,-0.18499615253985358,-0.10463740114712752,0.3148051230941189,Middle
366,0,1,0.04906228549545483,0,0,-0.5641087873940193,True,False,True,1,-0.5641087873940193,0.04906228549545483,0.44731619686143376,Middle
367,1,3,2.3545575851341902,1,0,1.0358816122875838,False,False,False,2,0.5179408061437919,7.063672755402571,0.7109289497911707,Old
368,1,1,-0.10463740114712752,0,0,-0.5645981962221572,False,False,False,1,-0.5645981962221572,-0.10463740114712752,0.44762904739981435,Middle
369,1,1,-0.10463740114712752,0,0,-0.5523441521022427,False,True,False,1,-0.5523441521022427,-0.10463740114712752,0.4397661446672451,Middle
370,1,3,-0.41203677443229225,0,0,0.8958824523154435,False,False,False,1,0.8958824523154435,-1.2361103232968769,0.6396844041869695,Young
371,1,3,-0.33518693111100106,1,0,0.5698067617873912,True,False,False,2,0.2849033808936956,-1.0055607933330033,0.45095253012096503,Young
372,0,1,-0.8731358343600393,1,0,-0.581854563268135,True,False,True,2,-0.2909272816340675,-0.8731358343600393,0.458597932924834,Young
373,0,1,-0.7962859910387481,0,0,-0.5452853709271769,True,False,True,1,-0.5452853709271769,-0.7962859910387481,0.4352085993953696,Young
374,0,3,-0.5657364610748746,0,0,2.456656616715439,True,False,False,1,2.456656616715439,-1.697209383224624,1.2403018261579442,Young
375,0,1,-2.025883484179407,3,1,-0.23881662157639924,False,False,True,5,-0.04776332431527985,-2.025883484179407,0.214156586508653,Young
376,1,3,-0.10463740114712752,1,0,1.1987229881422372,False,False,False,2,0.5993614940711186,-0.3139122034413826,0.7878767318968346,Middle
377,1,1,-0.5657364610748746,0,0,-0.5641087873940193,False,False,True,1,-0.5641087873940193,-0.5657364610748746,0.44731619686143376,Young
378,0,3,-0.1814872444684187,0,2,4.241744729296679,True,False,False,3,1.4139149097655597,-0.5444617334052562,1.6566544065191073,Middle
379,0,1,-0.719436147717457,0,0,-0.6402848009082721,True,False,False,1,-0.6402848009082721,-0.719436147717457,0.4948698858495225,Young
380,0,1,-0.7962859910387481,0,0,-0.551755920337654,True,False,True,1,-0.551755920337654,-0.7962859910387481,0.4393871415694695,Young
381,1,3,0.9712604053509489,0,0,4.618801290398115,False,False,False,1,4.618801290398115,2.913781216052847,1.726118347631834,Middle
382,1,1,-2.1795831708219895,0,2,-0.36430528037966237,False,False,False,3,-0.12143509345988746,-2.1795831708219895,0.31064534697402835,Young
383,0,1,0.20276197213803718,0,0,-0.548226529750121,True,False,True,1,-0.548226529750121,0.20276197213803718,0.4371101015091958,Middle
384,1,3,0.4333115021019107,1,0,0.4888260712199769,False,False,True,2,0.24441303560998845,1.2999345063057322,0.39798793775892494,Middle
385,0,1,-0.10463740114712752,0,0,-0.5489135844511608,True,False,True,1,-0.5489135844511608,-0.10463740114712752,0.4375537719193007,Middle
386,0,2,-0.8731358343600393,0,0,0.994705388766366,True,False,True,1,0.994705388766366,-1.7462716687200786,0.6904963646330028,Young
387,0,1,-2.1795831708219895,5,2,0.36882679124385664,True,False,True,8,0.04610334890548208,-2.1795831708219895,0.31395401620080743,Young
388,1,2,0.5101613454232019,0,0,-0.4288154815385896,False,False,True,1,-0.4288154815385896,1.0203226908464038,0.3568457664247534,Middle
389,0,1,-0.10463740114712752,0,0,-0.5528335609303807,True,True,False,1,-0.5528335609303807,-0.10463740114712752,0.4400813658091053,Middle
390,1,2,-0.9499856776813305,0,0,-0.4523447521221426,False,False,False,1,-0.4523447521221426,-1.899971355362661,0.3731793208109549,Young
391,1,3,0.5101613454232019,1,2,2.08881647090158,True,False,True,4,0.522204117725395,1.5304840362696057,1.127787998413391,Middle
392,1,1,-0.6425863043961658,0,0,-0.5512665115095161,True,False,True,1,-0.5512665115095161,-0.6425863043961658,0.43907170148294417,Young
393,0,1,-0.10463740114712752,2,0,-0.548226529750121,True,False,True,3,-0.18274217658337366,-0.10463740114712752,0.4371101015091958,Middle
394,1,3,-0.48888661775358344,1,0,1.9305821262271863,False,False,False,2,0.9652910631135931,-1.4666598532607504,1.0752010811883748,Young
395,1,1,-0.41203677443229225,0,2,-0.3417571803794436,False,False,True,3,-0.11391906012648119,-0.41203677443229225,0.29398008356370053,Young
396,0,1,-0.5657364610748746,0,0,-0.5512665115095161,True,False,True,1,-0.5512665115095161,-0.5657364610748746,0.43907170148294417,Young
397,0,1,0.12591212881674602,0,0,-0.5498924021074366,False,False,True,1,-0.5498924021074366,0.12591212881674602,0.4381855105264125,Middle
398,0,2,1.2786597786361138,0,0,-0.12293496395240078,True,False,True,1,-0.12293496395240078,2.5573195572722276,0.1159457613031619,Middle
399,0,2,-0.48888661775358344,0,0,-0.4876386579974721,True,False,True,1,-0.4876386579974721,-0.9777732355071669,0.3971900695538421,Young
400,1,2,-0.10463740114712752,0,0,-0.4370507262428331,False,False,True,1,-0.4370507262428331,-0.20927480229425505,0.3625929065732508,Middle
401,1,1,0.7407108753870755,0,0,-0.548226529750121,True,False,True,1,-0.548226529750121,0.7407108753870755,0.4371101015091958,Middle
402,0,1,-0.2583370877897099,0,0,-0.5452853709271769,True,False,True,1,-0.5452853709271769,-0.2583370877897099,0.4352085993953696,Young
